,Content ID,User ID,Reaction Type,Datetime,Sentiment,Score,Content Type,Category
986,34f73132-fff6-4f01-a5ec-4b4b66461fc7,0ce03276-e538-4c96-bcae-9844fb0628ac,scared,2021-03-23 06:54:27,negative,15,photo,fitness
987,34f73132-fff6-4f01-a5ec-4b4b66461fc7,a6e32004-8866-40e5-aaeb-e159c13fd42a,super love,2021-02-04 03:57:51,positive,75,photo,fitness
988,34f73132-fff6-4f01-a5ec-4b4b66461fc7,6fd58dea-315a-4ab2-8023-424a6ff455cd,like,2020-11-08 16:08:35,positive,50,photo,fitness
989,34f73132-fff6-4f01-a5ec-4b4b66461fc7,fb4654ff-ce23-4a77-b52a-50f8948b5664,indifferent,2020-08-25 13:14:07,neutral,20,photo,fitness
990,34f73132-fff6-4f01-a5ec-4b4b66461fc7,ad9f5c2f-aa30-4baf-b084-56b1a4b63b09,peeking,2021-06-01 04:56:58,neutral,35,photo,fitness
991,34f73132-fff6-4f01-a5ec-4b4b66461fc7,07061727-dc05-4411-ab78-79f95b1869a9,worried,2020-09-15 15:57:41,negative,12,photo,fitness
992,34f73132-fff6-4f01-a5ec-4b4b66461fc7,37867a23-d07b-4990-8fa8-d694cf7d3b1b,like,2020-10-11 07:33:45,positive,50,photo,fitness
993,34f73132-fff6-4f01-a5ec-4b4b66461fc7,6e9c7f30-264a-4aa0-b3ac-36e852d10906,scared,2020-10-10 05:06:15,negative,15,photo,fitness
994,34f73132-fff6-4f01-a5ec-4b4b66461fc7,77908afa-eff6-49a9-b042-04fff799a0ff,like,2021-06-10 08:11:56,positive,50,photo,fitness
995,34f73132-fff6-4f01-a5ec-4b4b66461fc7,6178d76a-af2e-4453-93ee-02ca23ed3fdc,worried,2021-05-28 17:59:05,negative,12,photo,fitness
996,34f73132-fff6-4f01-a5ec-4b4b66461fc7,392bf6a1-dd73-48a5-9fd9-431749f2a8ef,disgust,2021-01-27 15:57:15,negative,0,photo,fitness
997,34f73132-fff6-4f01-a5ec-4b4b66461fc7,a81df767-7da1-4844-b63c-fee4c9c7895d,intrigued,2020-11-08 16:37:40,positive,45,photo,fitness
998,34f73132-fff6-4f01-a5ec-4b4b66461fc7,cfe50481-7c50-48fa-97fa-89b6f137e1bd,hate,2021-04-17 17:55:42,negative,5,photo,fitness
999,34f73132-fff6-4f01-a5ec-4b4b66461fc7,acbac577-54c9-4476-af3c-a3241a3f4a19,intrigued,2020-08-09 14:35:29,positive,45,photo,fitness
1000,34f73132-fff6-4f01-a5ec-4b4b66461fc7,b827588c-31b2-47f3-916a-a1dbf7987f50,want,2020-12-23 00:09:09,positive,70,photo,fitness
1001,34f73132-fff6-4f01-a5ec-4b4b66461fc7,1ebc46fa-edd3-4dec-bb45-c124daf83512,want,2020-06-23 03:47:58,positive,70,photo,fitness
1002,34f73132-fff6-4f01-a5ec-4b4b66461fc7,4bc62825-3109-4796-9465-1bf853165347,worried,2021-02-18 17:27:26,negative,12,photo,fitness
1003,bfa4e11c-9d72-49b9-bd43-49d95c2e5181,f50ac030-3af8-4e07-aacf-dccff353b8f6,like,2021-03-14 23:32:33,positive,50,photo,veganism
1004,bfa4e11c-9d72-49b9-bd43-49d95c2e5181,da97952a-2eba-46c4-a19e-3df3c40a1524,interested,2020-11-05 17:43:37,positive,30,photo,veganism
1005,bfa4e11c-9d72-49b9-bd43-49d95c2e5181,bbef3be1-172e-44bb-be3b-013140707ecf,cherish,2020-06-30 11:21:47,positive,70,photo,veganism
1006,bfa4e11c-9d72-49b9-bd43-49d95c2e5181,c64c5004-6ab5-4faa-9fcd-8039fe57799d,adore,2021-03-25 13:52:48,positive,72,photo,veganism
1007,bfa4e11c-9d72-49b9-bd43-49d95c2e5181,9a84c667-c913-47ce-be69-0f847dbfe0db,disgust,2020-12-06 06:14:00,negative,0,photo,veganism
1008,bfa4e11c-9d72-49b9-bd43-49d95c2e5181,d5b6f279-ab5f-4391-b92a-c8acc8ceceb6,scared,2021-05-29 05:32:27,negative,15,photo,veganism
1009,bfa4e11c-9d72-49b9-bd43-49d95c2e5181,1d8dfb6a-330c-4eb9-a603-364f207c6e57,cherish,2020-09-08 15:43:09,positive,70,photo,veganism
1010,bfa4e11c-9d72-49b9-bd43-49d95c2e5181,95023c1b-04b7-4efd-ab34-61a4a70bb9d8,scared,2020-11-12 18:44:51,negative,15,photo,veganism
1011,bfa4e11c-9d72-49b9-bd43-49d95c2e5181,0a1cde57-79ab-4c61-b664-1d3b290b43cf,super love,2020-09-01 16:08:53,positive,75,photo,veganism
1012,bfa4e11c-9d72-49b9-bd43-49d95c2e5181,0c9ea4da-c609-4b08-ab44-1da0530ba364,peeking,2021-04-04 08:34:07,neutral,35,photo,veganism
1013,220d9dc1-f8a5-422d-b200-3819f3b89b2b,b596e7d8-dd3f-4125-8b99-4bf2283657cd,hate,2020-07-09 18:18:14,negative,5,video,dogs
1014,220d9dc1-f8a5-422d-b200-3819f3b89b2b,79acce4b-b991-4a68-b762-d496686a4f32,peeking,2020-09-19 20:45:43,neutral,35,video,dogs
1015,220d9dc1-f8a5-422d-b200-3819f3b89b2b,08c64787-e47b-4a7f-b00b-5590eb5fbc3a,scared,2020-10-29 13:28:49,negative,15,video,dogs
1016,220d9dc1-f8a5-422d-b200-3819f3b89b2b,72f7f84c-5bcc-4380-81cd-3378ce0a1b32,love,2021-05-15 00:36:36,positive,65,video,dogs
1017,220d9dc1-f8a5-422d-b200-3819f3b89b2b,7d8464e7-44df-46bd-b338-d599eb730ea2,super love,2020-12-11 05:18:27,positive,75,video,dogs
1018,220d9dc1-f8a5-422d-b200-3819f3b89b2b,8fe167eb-3c69-459a-b32d-b030b942eab4,dislike,2021-01-28 22:41:09,negative,10,video,dogs
1019,220d9dc1-f8a5-422d-b200-3819f3b89b2b,0871bb31-3d6e-4e4c-ab19-95a262cac0d4,heart,2021-05-26 20:51:59,positive,60,video,dogs
1020,220d9dc1-f8a5-422d-b200-3819f3b89b2b,9bbcd241-2de4-4a55-a3fe-2292cfbdc11c,want,2021-03-07 15:45:59,positive,70,video,dogs
1021,220d9dc1-f8a5-422d-b200-3819f3b89b2b,cbc99939-e6a6-4269-9819-bffce6f38751,love,2021-05-10 10:01:24,positive,65,video,dogs
1022,220d9dc1-f8a5-422d-b200-3819f3b89b2b,15c2ba5b-eeb6-4d9b-a0e2-7d5461a21c0a,adore,2020-07-18 20:13:35,positive,72,video,dogs
1023,220d9dc1-f8a5-422d-b200-3819f3b89b2b,48bed4d7-0329-472c-96d9-b23a103eb834,want,2020-07-09 09:15:10,positive,70,video,dogs
1024,220d9dc1-f8a5-422d-b200-3819f3b89b2b,1f81cb56-5258-4f9e-ab2c-4dfb581b44cb,indifferent,2020-06-18 17:31:37,neutral,20,video,dogs
1025,220d9dc1-f8a5-422d-b200-3819f3b89b2b,19fa2bc2-96ab-45b6-99de-1995c2bee330,heart,2021-02-06 09:30:10,positive,60,video,dogs
1026,220d9dc1-f8a5-422d-b200-3819f3b89b2b,e43acf25-fcfb-4dbf-bc8c-ccbe16c329e7,scared,2020-12-28 13:57:23,negative,15,video,dogs
1027,220d9dc1-f8a5-422d-b200-3819f3b89b2b,bb987a93-cd4f-4b6b-8691-0997ff8a8ce8,intrigued,2020-11-18 03:01:16,positive,45,video,dogs
1028,220d9dc1-f8a5-422d-b200-3819f3b89b2b,3eb6dad3-c017-4e77-8920-fbdea84b0acc,peeking,2021-02-14 22:31:23,neutral,35,video,dogs
1029,220d9dc1-f8a5-422d-b200-3819f3b89b2b,3205ad12-726a-4b65-a15a-1a899a9d310b,scared,2021-06-08 02:30:44,negative,15,video,dogs
1030,220d9dc1-f8a5-422d-b200-3819f3b89b2b,054b5d2a-7ee3-49c8-912a-1cf58389ae60,love,2020-11-23 01:32:25,positive,65,video,dogs
1031,220d9dc1-f8a5-422d-b200-3819f3b89b2b,f7785ec1-7383-4815-8206-80de7c05fdf9,love,2020-10-25 01:37:52,positive,65,video,dogs
1032,220d9dc1-f8a5-422d-b200-3819f3b89b2b,bfe23c39-f814-4282-b0f7-506cd8295b8a,love,2021-02-17 21:07:09,positive,65,video,dogs
1033,220d9dc1-f8a5-422d-b200-3819f3b89b2b,094fbe49-da84-4445-9d28-7fc5f593f5ad,interested,2021-02-10 18:48:40,positive,30,video,dogs
1034,220d9dc1-f8a5-422d-b200-3819f3b89b2b,168e6d97-0b9c-45d0-ba57-cabc8c60d428,disgust,2020-06-26 16:08:58,negative,0,video,dogs
1035,220d9dc1-f8a5-422d-b200-3819f3b89b2b,cafa0d07-63be-4b5b-bc7f-c4f4091d403d,disgust,2021-05-18 09:59:31,negative,0,video,dogs
1036,220d9dc1-f8a5-422d-b200-3819f3b89b2b,b7b551bd-8cdd-44f3-aef8-29bf82b51535,adore,2021-02-19 18:18:22,positive,72,video,dogs
1037,220d9dc1-f8a5-422d-b200-3819f3b89b2b,d71363d5-6468-44b0-b641-94c4776bce98,dislike,2021-02-23 07:48:12,negative,10,video,dogs
1038,220d9dc1-f8a5-422d-b200-3819f3b89b2b,64b33556-9ecf-4ebc-8b4c-f829ab1a4881,peeking,2021-05-20 23:25:03,neutral,35,video,dogs
1039,220d9dc1-f8a5-422d-b200-3819f3b89b2b,4cff698b-def1-497c-a78e-75058de67fe8,like,2021-05-26 01:47:26,positive,50,video,dogs
1040,220d9dc1-f8a5-422d-b200-3819f3b89b2b,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,intrigued,2020-09-01 12:06:03,positive,45,video,dogs
1041,220d9dc1-f8a5-422d-b200-3819f3b89b2b,bbe8f83c-af9c-4dab-b5fa-7925822e450d,interested,2020-08-14 03:25:31,positive,30,video,dogs
1042,220d9dc1-f8a5-422d-b200-3819f3b89b2b,73a9e869-62a6-4508-b146-20dc9de19276,like,2020-09-24 22:49:09,positive,50,video,dogs
1043,220d9dc1-f8a5-422d-b200-3819f3b89b2b,3a752edf-f723-46a5-bffb-4a9ed6475546,dislike,2020-09-22 04:59:04,negative,10,video,dogs
1044,220d9dc1-f8a5-422d-b200-3819f3b89b2b,72d2587e-8fae-4626-a73d-352e6465ba0f,disgust,2021-02-22 18:10:29,negative,0,video,dogs
1045,220d9dc1-f8a5-422d-b200-3819f3b89b2b,306662a5-e17a-44a4-bb67-cc858ae1dccd,want,2021-05-11 14:07:13,positive,70,video,dogs
1046,220d9dc1-f8a5-422d-b200-3819f3b89b2b,6053d7e5-47da-4156-8b7c-dacf23a0e660,cherish,2020-09-21 09:08:13,positive,70,video,dogs
1047,220d9dc1-f8a5-422d-b200-3819f3b89b2b,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,intrigued,2021-01-07 07:39:06,positive,45,video,dogs
1048,220d9dc1-f8a5-422d-b200-3819f3b89b2b,0a1cde57-79ab-4c61-b664-1d3b290b43cf,worried,2020-10-22 04:43:37,negative,12,video,dogs
1049,220d9dc1-f8a5-422d-b200-3819f3b89b2b,94bf7864-a52e-405e-a729-9702bf79c234,hate,2020-11-06 04:38:12,negative,5,video,dogs
1050,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,225f147b-0951-40a8-96fb-2ceba9f3153a,want,2020-07-10 19:34:03,positive,70,GIF,healthy eating
1051,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,b9bcd994-f000-4f6b-87fc-caae08acfaa1,adore,2021-04-12 00:20:21,positive,72,GIF,healthy eating
1052,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,04e52602-e370-4a99-bfda-f0c1655058da,hate,2020-11-27 09:24:25,negative,5,GIF,healthy eating
1053,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,d55f3314-96cc-4a5d-b650-f43f094cd3c3,indifferent,2021-04-09 23:26:56,neutral,20,GIF,healthy eating
1054,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,e32722f4-69b1-4aff-b13b-8928ea08fd6a,adore,2021-04-27 07:04:01,positive,72,GIF,healthy eating
1055,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,b1954833-b6a5-4c6c-9709-80686b7768c4,indifferent,2021-05-06 06:55:02,neutral,20,GIF,healthy eating
1056,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,e74edcea-5db4-4412-a4ce-eb7c5adc314a,adore,2021-01-19 19:31:22,positive,72,GIF,healthy eating
1057,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,15cf4392-8541-422b-8957-a9c0380c11d9,indifferent,2020-11-17 22:15:01,neutral,20,GIF,healthy eating
1058,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,9e9cf8e7-6731-47da-bc0f-3a487e835586,want,2020-07-07 22:15:00,positive,70,GIF,healthy eating
1059,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,1a1be722-70b0-47e0-a737-1700cffa1e6d,super love,2021-01-16 07:35:59,positive,75,GIF,healthy eating
1060,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,6eb62858-f6f3-4846-8054-52df483979de,peeking,2021-05-16 19:00:03,neutral,35,GIF,healthy eating
1061,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,43dc107a-bd3f-4cfe-96f7-8d17ca485bc2,scared,2021-05-13 18:57:02,negative,15,GIF,healthy eating
1062,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,740a4abd-187d-4783-990b-161c52fb5f86,love,2020-09-01 13:36:53,positive,65,GIF,healthy eating
1063,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,22056f9e-4654-44e9-930d-2fabdeb80f95,disgust,2020-09-01 06:27:20,negative,0,GIF,healthy eating
1064,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,6e9c7f30-264a-4aa0-b3ac-36e852d10906,scared,2020-12-05 08:49:52,negative,15,GIF,healthy eating
1065,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,7246fed1-8725-4dbb-bccd-5451346f122d,hate,2020-10-31 11:38:53,negative,5,GIF,healthy eating
1066,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,a5c65404-5894-4b87-82f2-d787cbee86b4,worried,2020-08-12 01:35:49,negative,12,GIF,healthy eating
1067,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,e8849148-1482-4926-9f28-a537630b9ba2,dislike,2020-10-09 12:12:56,negative,10,GIF,healthy eating
1068,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9,scared,2020-12-04 19:01:36,negative,15,GIF,healthy eating
1069,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,c8145b49-3841-466e-9d49-a636ce2e7d1f,adore,2020-08-10 17:57:13,positive,72,GIF,healthy eating
1070,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,4cff698b-def1-497c-a78e-75058de67fe8,love,2020-08-07 19:31:57,positive,65,GIF,healthy eating
1071,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,7bf3ce80-784e-42a0-b06a-dbbd1e31a9b7,indifferent,2020-08-13 01:57:13,neutral,20,GIF,healthy eating
1072,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,ab9a4d70-3ae4-48d6-b161-c18bd687c3b4,cherish,2021-04-12 02:05:36,positive,70,GIF,healthy eating
1073,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,22056f9e-4654-44e9-930d-2fabdeb80f95,peeking,2021-04-19 06:41:11,neutral,35,GIF,healthy eating
1074,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,bf970f55-66c1-402d-a5d7-f086421516c9,like,2020-12-04 21:33:31,positive,50,GIF,healthy eating
1075,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,e79a2e98-57b4-4469-8da4-87f338460d42,disgust,2020-10-27 14:22:41,negative,0,GIF,healthy eating
1076,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,7246fed1-8725-4dbb-bccd-5451346f122d,want,2021-05-21 15:55:06,positive,70,GIF,healthy eating
1077,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,4027aa31-4bda-4e1d-92f7-49de962e8da9,scared,2021-02-19 13:10:01,negative,15,GIF,studying
1078,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,002cd824-10f2-447c-8d1c-940325a1cdf4,intrigued,2020-08-16 18:44:06,positive,45,GIF,studying
1079,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,a8229d24-f219-4930-a382-24049a8f73bb,indifferent,2021-02-17 21:02:14,neutral,20,GIF,studying
1080,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,80c9ce48-46f9-4f5e-b3ca-3b698fc2e949,interested,2020-07-05 05:18:42,positive,30,GIF,studying
1081,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,79acce4b-b991-4a68-b762-d496686a4f32,heart,2021-03-17 07:10:10,positive,60,GIF,studying
1082,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,35d6a1f3-e358-4d4b-8074-05f3b7f35c2a,like,2021-01-04 17:31:22,positive,50,GIF,studying
1083,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,ddd079a8-00dd-4aab-9551-11961171db16,cherish,2020-11-21 17:31:18,positive,70,GIF,studying
1084,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,3d5f257e-556b-4e19-b127-977bc5c4daed,want,2020-07-21 13:44:32,positive,70,GIF,studying
1085,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,17bc2431-754a-46e8-81e2-32820d3fc612,peeking,2020-07-21 23:08:32,neutral,35,GIF,studying
1086,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,4fe420fa-a193-4408-bd5d-62a020233609,adore,2020-10-27 22:45:15,positive,72,GIF,studying
1087,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,b76ebf8d-3f04-4e7f-aec8-22575f68d9e2,heart,2020-09-30 15:28:49,positive,60,GIF,studying
1088,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,a4fd7920-9edf-4930-84bd-7a38b3bf9cec,indifferent,2020-12-08 11:22:23,neutral,20,GIF,studying
1089,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,d0ea9a00-4ea9-4c81-b16a-a20b72f824ea,heart,2020-09-06 08:09:30,positive,60,GIF,studying
1090,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,4c731e48-0377-4d7d-b4c8-b2174b774ed8,interested,2020-11-13 09:20:30,positive,30,GIF,studying
1091,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,6053d7e5-47da-4156-8b7c-dacf23a0e660,intrigued,2021-03-12 21:19:17,positive,45,GIF,studying
1092,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,6e9c7f30-264a-4aa0-b3ac-36e852d10906,scared,2021-03-01 19:04:37,negative,15,GIF,studying
1093,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,71519e2e-6e97-4b73-a346-cc3a91cb4661,heart,2020-06-24 02:02:05,positive,60,GIF,studying
1094,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,34fcadd6-fa9b-4404-981a-c70c86cde556,want,2021-02-06 15:30:49,positive,70,GIF,studying
1095,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,8665a934-dc22-482b-9289-2e2c9d6a4095,cherish,2021-04-10 21:19:36,positive,70,GIF,studying
1096,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,9a84c667-c913-47ce-be69-0f847dbfe0db,heart,2020-07-25 14:49:06,positive,60,GIF,studying
1097,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,3663e3e6-3d5c-4ed9-a6af-1e680ec5f34b,like,2020-09-28 00:52:16,positive,50,GIF,studying
1098,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,683d880b-3ccf-4f4d-8182-96e7a7a884bd,intrigued,2020-07-21 10:02:01,positive,45,GIF,studying
1099,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,a6668254-c779-424c-8c8b-1762bf45916e,want,2020-12-14 05:38:45,positive,70,GIF,studying
1100,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,f73a01fe-444d-4b94-8d0e-4ec2cb97495b,hate,2020-12-30 19:16:17,negative,5,GIF,studying
1101,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,2dd186bb-7a28-4e80-99c7-f1936afc7b49,worried,2020-09-05 14:28:46,negative,12,GIF,studying
1102,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,cherish,2021-01-25 21:31:49,positive,70,GIF,studying
1103,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,85eca06e-b8db-4fd9-b083-da47572c40b2,indifferent,2020-12-27 01:40:02,neutral,20,GIF,studying
1104,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,084eb113-0d87-4ae5-891b-2ec7f1e194a8,interested,2020-12-08 13:59:04,positive,30,GIF,studying
1105,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,2ab641a8-6ad4-4d1a-8511-d87ff5346773,disgust,2021-02-07 18:56:09,negative,0,GIF,studying
1106,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,37867a23-d07b-4990-8fa8-d694cf7d3b1b,super love,2020-07-12 14:13:22,positive,75,GIF,studying
1107,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,c1e01541-7508-4712-a22c-0370f232a41e,scared,2020-08-02 09:53:04,negative,15,GIF,studying
1108,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,286516cf-d236-40de-8d28-7d0bd173125d,worried,2021-03-05 13:41:42,negative,12,GIF,studying
1109,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,e89d4cb0-3bec-43b8-8060-719983fe68a9,interested,2020-12-15 00:19:42,positive,30,GIF,studying
1110,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,cd5fd7db-8715-41b7-8f4a-11a65b638d8e,intrigued,2020-11-28 12:49:56,positive,45,GIF,studying
1111,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,e6a52b6a-20ec-4b09-bbb7-4a1138014985,super love,2021-01-01 08:56:45,positive,75,GIF,studying
1112,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,d6204684-926d-41db-ae9c-a7bf2e76313a,intrigued,2020-08-31 17:18:47,positive,45,GIF,studying
1113,259cd56f-b017-4a41-81a7-f26ce9b35092,1932a904-86ba-4438-bb52-b7e6516a4019,intrigued,2021-05-21 18:53:43,positive,45,video,culture
1114,259cd56f-b017-4a41-81a7-f26ce9b35092,76a034b7-e163-4735-a15b-b0ff645ca627,adore,2021-05-06 09:35:08,positive,72,video,culture
1115,259cd56f-b017-4a41-81a7-f26ce9b35092,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,interested,2020-08-14 14:17:09,positive,30,video,culture
1116,259cd56f-b017-4a41-81a7-f26ce9b35092,2a41e628-4cc5-4765-af2e-8b3dec750c0b,intrigued,2020-10-11 21:15:07,positive,45,video,culture
1117,259cd56f-b017-4a41-81a7-f26ce9b35092,122c3e03-0a96-4d62-9d17-27f8e2b6ba58,cherish,2020-10-26 04:55:03,positive,70,video,culture
1118,259cd56f-b017-4a41-81a7-f26ce9b35092,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,scared,2020-07-12 16:41:44,negative,15,video,culture
1119,259cd56f-b017-4a41-81a7-f26ce9b35092,20d507a0-fdba-4c04-a30c-bd18273accdc,cherish,2020-11-13 23:44:42,positive,70,video,culture
1120,259cd56f-b017-4a41-81a7-f26ce9b35092,1f7e22c8-558a-4b6f-a04f-b219593f029e,worried,2020-09-08 23:38:50,negative,12,video,culture
1121,259cd56f-b017-4a41-81a7-f26ce9b35092,ae4eaf32-9db8-457d-ad58-1c4fad4b7eff,interested,2021-01-03 20:17:18,positive,30,video,culture
1122,259cd56f-b017-4a41-81a7-f26ce9b35092,bfe23c39-f814-4282-b0f7-506cd8295b8a,scared,2020-06-30 09:35:44,negative,15,video,culture
1123,259cd56f-b017-4a41-81a7-f26ce9b35092,90898216-e580-46c0-8e79-f2df84a9676d,worried,2020-10-03 05:45:41,negative,12,video,culture
1124,259cd56f-b017-4a41-81a7-f26ce9b35092,2dd186bb-7a28-4e80-99c7-f1936afc7b49,peeking,2020-09-30 06:54:46,neutral,35,video,culture
1125,259cd56f-b017-4a41-81a7-f26ce9b35092,ab9a4d70-3ae4-48d6-b161-c18bd687c3b4,adore,2021-04-09 03:19:26,positive,72,video,culture
1126,259cd56f-b017-4a41-81a7-f26ce9b35092,79acce4b-b991-4a68-b762-d496686a4f32,adore,2021-03-12 14:08:26,positive,72,video,culture
1127,259cd56f-b017-4a41-81a7-f26ce9b35092,bc142f57-1307-46c6-9975-8c3a1e5f540c,cherish,2021-03-04 04:56:49,positive,70,video,culture
1128,14ed7f7b-2c96-4458-8a39-606c25c14180,bf721d00-4fa1-44b1-834f-4730cd51aefa,like,2020-12-19 05:42:08,positive,50,video,tennis
1129,14ed7f7b-2c96-4458-8a39-606c25c14180,ab9a4d70-3ae4-48d6-b161-c18bd687c3b4,disgust,2021-02-24 03:44:05,negative,0,video,tennis
1130,14ed7f7b-2c96-4458-8a39-606c25c14180,9ed68c70-13fd-4346-808f-2665943c46d6,indifferent,2020-07-21 03:06:39,neutral,20,video,tennis
1131,14ed7f7b-2c96-4458-8a39-606c25c14180,22056f9e-4654-44e9-930d-2fabdeb80f95,heart,2020-12-22 03:22:18,positive,60,video,tennis
1132,14ed7f7b-2c96-4458-8a39-606c25c14180,3f218ab6-a288-4ee8-affc-3d02a9cbff5f,super love,2020-12-24 13:08:00,positive,75,video,tennis
1133,14ed7f7b-2c96-4458-8a39-606c25c14180,f5d9a26e-986d-4d8e-a1c9-69493fb64736,dislike,2020-09-20 19:56:59,negative,10,video,tennis
1134,c01fa154-5348-4040-9d20-0bbf01f6349b,15c2ba5b-eeb6-4d9b-a0e2-7d5461a21c0a,interested,2020-11-05 19:47:01,positive,30,GIF,tennis
1135,c01fa154-5348-4040-9d20-0bbf01f6349b,34e8add9-0206-47fd-a501-037b994650a2,heart,2021-05-27 23:09:17,positive,60,GIF,tennis
1136,c01fa154-5348-4040-9d20-0bbf01f6349b,d47fd6cf-20fa-45fe-97a1-b8aca043c9a8,disgust,2020-11-24 19:10:07,negative,0,GIF,tennis
1137,c01fa154-5348-4040-9d20-0bbf01f6349b,d74e1b39-7b34-4bcb-a24d-e215097187f5,interested,2021-01-22 18:16:32,positive,30,GIF,tennis
1138,c01fa154-5348-4040-9d20-0bbf01f6349b,054b5d2a-7ee3-49c8-912a-1cf58389ae60,hate,2021-03-08 04:44:53,negative,5,GIF,tennis
1139,c01fa154-5348-4040-9d20-0bbf01f6349b,b4a6b3ac-b6af-4525-8d59-7afc00ff279d,scared,2021-04-22 00:50:32,negative,15,GIF,tennis
1140,c01fa154-5348-4040-9d20-0bbf01f6349b,30be2156-59d1-451e-beea-1a3690200a2b,dislike,2020-10-23 20:46:20,negative,10,GIF,tennis
1141,c01fa154-5348-4040-9d20-0bbf01f6349b,41cd692a-be3c-4acd-a2c8-184586bdc180,disgust,2021-01-22 16:02:50,negative,0,GIF,tennis
1142,c01fa154-5348-4040-9d20-0bbf01f6349b,e74edcea-5db4-4412-a4ce-eb7c5adc314a,hate,2020-08-22 09:38:35,negative,5,GIF,tennis
1143,c01fa154-5348-4040-9d20-0bbf01f6349b,07061727-dc05-4411-ab78-79f95b1869a9,disgust,2021-03-28 13:07:56,negative,0,GIF,tennis
1144,c01fa154-5348-4040-9d20-0bbf01f6349b,6f2e20b4-5d7f-4345-b5a1-71a768ab8050,super love,2021-03-21 15:58:43,positive,75,GIF,tennis
1145,c01fa154-5348-4040-9d20-0bbf01f6349b,9e9cf8e7-6731-47da-bc0f-3a487e835586,cherish,2020-10-18 08:02:33,positive,70,GIF,tennis
